id,text,aspects
1845,"tiny is a cozy a it get , certain parisian flair .","['parisian flair', 'certain flair', 'a cozy a']"
1846,so sorry rate better .,['sorry rate']
1847,"importantly , food is excellent .",[]
1848,buon appetito !,[]
1849,"great roofdeck , nice group of somethings , but no music , kind of quiet .","['great roofdeck', 'no music', 'quiet music', 'nice group', ', nice group']"
1850,"if we to move upper east side , we would genuinely miss .","['upper east side', 'east side', 'upper side']"
1851,"best part of experience knowing manager bubbly , friendly young woman great smile truly cared we .","['best part', 'manager bubbly', 'knowing manager', 'friendly smile', 'young woman', 'great smile', 'experience knowing manager bubbly']"
1852,"ok , of u growing up in village of nyc , we spoiled by plethora of restaurant , of stay open late .",[]
1853,"however , service a plain a sesame crusted salmon .","['crusted salmon', 'sesame salmon']"
1854,would highly recommend it .,[]
1855,it great to go quick lunch either alone or friend .,['quick lunch']
1856,food mediocre at best but it horrible service made me vow never to go back .,"['food mediocre', 'it horrible service', 'horrible service']"
1857,lloovve .,[]
1858,so of review accurate crowd noise .,"['accurate noise', 'review accurate crowd noise', 'crowd noise']"
1859,"get pay logic in mind , spice is great to grab cheap eats drink in beautiful setting .","['beautiful setting', 'cheap eats', 'pay logic']"
1860,"finally , raving went to check it one of my enthusiastic friend last saturday night let me tell cracked up to be .","['last night', 'saturday night', 'enthusiastic friend', 'my enthusiastic friend']"
1861,"also , , chili rating to be authentic ...",['chili rating']
1862,"service terrible , we to wait everything ask several of different people thing we allowed to be served .","['different people thing', 'terrible service', 'different people', 'people thing']"
1863,went last thursday .,[]
1864,love everytime go .,['love everytime']
1865,go eat at many different restaurant is one go try .,"['many different restaurant', 'different restaurant', 'many restaurant']"
1866,"little crowded bit overpriced , atmosphere is filled energy beautiful people of course food surprising good !","['little bit', 'beautiful people', 'crowded bit', 'energy beautiful people']"
1867,"we ordered dessert drink , but no refill offered .","['no refill', 'dessert drink']"
1868,saul is best on smith street in brooklyn .,['smith street']
1869,waiter slow but sweet .,['slow waiter']
1870,"time dinner , brunch twice lunch .","['time dinner', 'twice lunch']"
1871,we went to ino valentine .,[]
1872,"real kicker of menu , however , is beef cube or chicken with chili and lemon grass .","['lemon grass', 'beef cube', 'real kicker']"
1873,"it good , but not thought it would be .",[]
1874,music is best among indian restaurant visited .,['indian restaurant']
1875,"bread lamb chop meal quite good , however .","['bread lamb chop meal', 'good meal', 'chop meal', 'lamb meal']"
1876,"he always say , customer .",[]
1877,rao best service atmosphere in nyc .,"['rao best service atmosphere', 'best atmosphere', 'service atmosphere']"
1878,instead ordered an ice cold beer to me work indian .,"['an ice cold beer', 'cold beer']"
1879,good date or friend .,['good date']
1880,"never brought u complimentary noodle , ignored repeated request sugar , threw dish on table .","['repeated request sugar', 'repeated sugar', 'request sugar', 'complimentary noodle']"
1881,one of best chicken tikka masala .,['best chicken']
1882,"excellent dumpling served amid clean , chic decor .","['clean decor', 'excellent dumpling', 'chic decor', 'clean , chic decor']"
1883,"kitchen however , is almost always slow .",[]
1884,"corned beef pastrami excellent , much less fatty big tourist place around time square .","['square place', 'big place', 'excellent place', 'corned beef pastrami', 'tourist place']"
1885,"cute place , nice wait staff but would never go .","['nice wait staff', 'wait staff', 'cute place', 'nice wait']"
1886,we good time .,['good time']
1887,"also , hostess called me today to thank u coming mentioned hoped my girlfriend enjoyed birthday unexpected , but truly beyond thing to do ...",['my girlfriend']
1888,people rude bit it new york !,['rude bit']
1889,we felt it worth it .,[]
1890,"plain slice is great if get topping , whole slice is topped , not sparsely sprinkled on like place .","['whole slice', 'plain slice']"
1891,service also horrible ambience is not great .,"['horrible ambience', 'also horrible ambience']"
1892,"service is great , takeout is good .",[]
1893,"based on review on , it appears is overwhelmed pm .",['overwhelmed pm']
1894,pizza is overpriced soggy .,[]
1895,"everything is excellent , menu is quite extensive , eat view on side of city .",[]
1896,"ll pay at least double at italian in city , still compare .",[]
1897,"quality of food , little expensive .",['expensive quality']
1898,came looking heard good thing .,['good thing']
1899,live on street is on .,[]
1900,horrible .,[]
1901,to fake fish tank ...,"['fake tank', 'fake fish tank', 'fish tank']"
1902,worth wait though .,[]
1903,ve never bad service fish is fresh delicious .,"['service fish', 'bad fish', 'fresh delicious', 'bad service fish']"
1904,"first time went , completely taken by live jazz band atmosphere , ordered lobster cobb salad .","['live atmosphere', 'jazz band', 'band atmosphere', 'live jazz band atmosphere', 'first time', 'lobster cobb']"
1905,we decided to eat in tea room small cute .,"['tea room', 'small cute']"
1906,an amazing meal experience !,"['meal experience', 'amazing experience', 'an amazing meal experience']"
1907,unique apppetizers .,['unique apppetizers']
1908,"staff always attentive kind , ve always amazed at ve handled various different group size come in .","['various different group size', 'attentive kind', 'group size', 'various size', 'different size', 'always attentive kind']"
1909,it is best deal in town monday night dinner at fine .,"['night dinner', 'monday night', 'best deal', 'monday night dinner']"
1910,nothing special .,[]
1911,"also , sandwich nearing come anything like chip or side .",['sandwich nearing']
1912,never strayed .,[]
1913,"wait is long dim sum , but if like sharing table or if typical raucous dim sum atmosphere is not gig , is sleek chinatown alternative .","['raucous atmosphere', 'sleek chinatown alternative', 'long sum', 'long dim sum', 'sum atmosphere', 'typical atmosphere', 'chinatown alternative', 'sleek chinatown', 'dim sum']"
1914,leave kid at home !,[]
1915,"good potential , but need significant amount of work we justify spending much money on indian food get everywhere else .","['indian food', 'significant amount', 'good potential', 'much money']"
1916,"everything is always cooked to perfection , service is excellent , decor cool understated .",['decor cool']
1917,of break bank !,['break bank']
1918,thai food is good .,['thai food']
1919,moved to neighborhood we ve trying west village sushi restaurant .,"['village restaurant', 'west village sushi restaurant', 'sushi restaurant']"
1920,"great selection of wine , seafood .",['great selection']
1921,delicious .,[]
1922,acceptable price .,['acceptable price']
1923,big thumb up !,['big thumb']
1924,we seated at sushi bar in front of yasuda .,['sushi bar']
1925,we lived in chelsea two year never noticed .,[]
1926,"a made title , it an affordable great taste .","['made title', 'affordable taste', 'great taste']"
1927,even scoop it nice on diet not much not to little .,[]
1928,definitely not worth price !,[]
1929,"orsay , is pleasnt throw back to traditional french food , french service a well .","['french food', 'french service', 'traditional french food', 'traditional food']"
1930,it easy to get table large group get hustled .,['large group']
1931,great food at reasonable price .,"['reasonable price', 'great food']"
1932,salad delicious way to begin meal .,['delicious way']
1933,"ordered tamarind duck my wife ordered noodle with ground beef , we delighted by way dish evoked thai flavor in unexpected way .","['thai flavor', 'unexpected way', 'my wife', 'tamarind duck', 'ground beef', 'way dish']"
1934,to pay .,[]
1935,if ve ever along river in weehawken an idea of top of view chart house to offer .,"['chart house', 'an idea']"
1936,loved it .,[]
1937,"re better taiwanese restaurant located in flushing , queen .","['taiwanese restaurant', 'better restaurant', 'better taiwanese restaurant']"
1938,price an entree dinner even less lunch .,"['less lunch', 'even less lunch', 'an entree dinner', 'entree dinner']"
1939,beat price .,[]
1940,but wan na live .,[]
1941,arigato gozimas yuka !,['arigato gozimas']
1942,happen to be impressed by cuisine definitely try it .,[]
1943,"black cod with yuzu sauce , wonderful .","['black cod', 'yuzu sauce']"
1944,price high cramped unappealing resturant .,"['high price', 'unappealing resturant']"
1945,tuk tuk is one of rare choice me to go in brooklyn .,"['tuk tuk', 'rare choice']"
1946,quiet dark asian bistro is well worth trip .,"['asian bistro', 'well worth trip', 'dark bistro', 'quiet dark asian bistro', 'worth trip', 'quiet bistro']"
1947,knew upon visiting nyc wanted to try an orginal deli .,"['an orginal deli', 'visiting nyc', 'orginal deli']"
1948,would highly recommend !,[]
1949,total hipster wannabe attitude in an otherwise sweet spot .,"['total hipster wannabe attitude', 'wannabe attitude', 'total attitude', 'hipster attitude', 'sweet spot', 'an otherwise sweet spot']"
